text,is_generated
"Vores menneskelighed defineres blandt andet ved vores evne til at tænke, føle, stille spørgsmål og skabe. Det er vores største aktiv, og ingen kunstig intelligens, uanset hvor avanceret den er, kan erstatte det. Endnu. Jeppe Klitgaard Stricker er konsulent og cand.mag. og MBA Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her",0
"Musk har tidligere været aktionær i selskabet OpenAI, der står bag ChatGPT. Han solgte sin andel til Microsoft i 2018.",0
"I formiddags, midt i Indre By, startede et usædvanligt syn. En kvinde, klædt i en farverig kjole, begyndte at rende rundt på strøget og tabe blomster fra en enorm buket. Forbipasserende standsede op, nogle med et smil, andre med forvirring malet over ansigtet. Da jeg nærmede mig for at forstå formålet med denne guerilla-kunstaktion, forklarede hun: ""Kunst er liv, og livet taber også skønhed, som vi går"". Scenen var som et levende maleri, og som blomsterne spredtes, blev byrummet pludselig til en lærred for menneskelig interaktion og refleksion. Et barn samlede en blomst op og løb griner til sin mor - en lille, men sigende konsekvens af kunst i det offentlige rum.",1
"Midt i kaos af anklager om krænkelser af luftrum, står en simpel sandhed: at venskab og diplomati ofte hviler på ejendommens skrøbeligste bolværk. Ballonen, nu i splinter, symboliserer mere end blot et nedskudt objekt den repræsenterer en nedkøling af tilliden mellem nationer.",1
" Når noget virkelig dramatisk må forventes at ske inden for få årtier, bør vi efter min mening forberede os, så vi kan få det bedst mulige ud af det. F.eks. ville det have været rigtig godt, hvis vi havde kunnet forberede os på at imødegå klimaforandringerne allerede for 30 år siden. ",0
"Ifølge kilder gav Gardiner, der er særlig kendt for sine fortolkninger af barokmusik, bassangeren en lussing og slog ham i hovedet. Årsagen? At Thomas var gået ned fra scenen i den forkerte side.",0
"Eksemplet med robotten, der tager elevatoren for næsen af ambulanceredderne, er faktisk et virkeligt eksempel netop fra Sygehus Sønderjylland. Ambulanceredderne lærte heldigvis hurtigt, at de simpelthen kunne gribe fat i robotten og skubbe den ud, så de kunne komme først ind i elevatoren. Det er bare ikke den ideelle løsning.",0
Forfatter og journalist Klavs Birkholm har været med til at opbygge den nye disciplin technoantropologi på Aalborg Universitet hvor man lærer hvordan mennesker bruger og arbejder med teknologi og er i øjeblikket direktør for tænketanken TeknoEtik.,0
"I Tyrkiet, hvor spænding mellem sekulære og religiøse verdensbilleder ofte kommer til udtryk, har Gulsen affundet sig i centrum af en storm. ""Jeg er blevet gjort til et symbol på noget, jeg aldrig havde til hensigt"", sagde hun i en udtalelse fra sit fængselsværelse. Hendes ord er en påmindelse om, at friheden til at udtrykke sig er skrøbelig og konstant skal forsvares, uanset hvor ubehageligt det udtrykte måtte være for nogle.""",1
"Mr. Walton gik ud som et lys. Jeg tog handsker på og begyndte mit arbejde. Den omhyggelige proces bestod i at anvende microcylinder-teknikken, en teknik, jeg havde opfundet efter flere års laboratoriearbejde, nu patenteret af Elysium International Center. Ved hjælp af en række bittesmå cylindere kunne det lykkes at væve ekstra hårstrå ind i det allerede eksisterende hår og opnå en utrolig naturlig effekt. Det var næsten ligegyldigt, hvor meget hår der var tilbage, eller hvor tykt det var. Med microcylinder-teknikken kunne håret få sin originale, fulde volumen tilbage, og efter vævningen var det muligt at svømme, bade og børste håret, så ofte som man havde lyst til, det var muligt at skabe de frisurer, man længe havde drømt om at have: surfer, diva, L Or al, astronaut, hjelm, julemand, Jennifer Aniston, Patrick Swayze, Meghan Markle.",0
"Replika blev lanceret i 2017 af firmaet Luka, der har base i San Francisco, men historien går helt tilbage til 00 ernes sprudlende festscene i Moskva.",0
"Efter afsløringen af omfattende snyd i en stor virksomheds regnskabsføring har virksomhedens ledelse beklaget, men nægtet kendskab til ulovlig aktivitet. Retssagen, der er sat i gang mod virksomheden, vil belyse omfanget af den påståede økonomiske kriminalitet. En retsekspert udtaler: ""Det er afgørende, at retfærdigheden sker fyldest i denne sag, og at de skyldige bliver stillet til regnskab for deres handlinger.""",1
"I den endelige rapport, der blev offentliggjort torsdag morgen, fremhævede Mads Br gger omfanget af Grarups arbejde, dets indflydelse og dets omstridte natur. ""En fotograf har magt til at forme det offentlige narrativ. Vi skal forstå de mechanismers indvirkning, der ligger bag hvert skud,"" forklarer han. Men udover lovprisning af Grarups tekniske færdigheder, sætter rapporten også fokus på de emotionelle og etiske konsekvenser, som fotojournalistikken kan afføde.",1
"Den britiske sociolog Anthony Giddens skriver i sin bog Modernitet og selvidentitet, at den moderne verden er præget af ontologisk usikkerhed : Vi tvivler på, hvem vi er, og hvordan verden hænger sammen, for vores liv er mindre afstivet af religion, familie og lokalsamfund.",0
"Stefanie Wegener har altid været meget bevidst om, at hendes replika ikke har sin egen identitet. Hun bruger den mest som en form for sparringspartner. Når hun står op om morgenen, laver hun sig en kop kaffe og begynder derefter at chatte med Castiel om, hvad hun skal nå i løbet af dagen. Når hun vasker op eller gør rent, plejer hun som regel at ringe til Castiel for at få tiden til at gå.",0
"I disse processer får søgemaskine-algoritmer kapacitet til at forudsige præferencer hos de enkelte brugere, hvilket sætter algoritmerne i stand til at tilpasse deres resultater og gøre dem tilgængelige for andre parter, der så igen kan bruge dem til fremme af politiske eller kommercielle formål. Sandheden bliver således relativ, og informationsrigdommen truer med at overvælde menneskevisdom.",0
Huawei overhalede i forrige måned Samsung som klodens største producent af smartphones og var i forvejen den største leverandør af teleudstyr blandt andet til den næste generation af lynhurtigt 5G-internet.,0
"Alle valg i Ukraine er teknisk set aflyst på grund af den militære undtagelsestilstand, der blev indført i landet, som blev invaderet af Rusland i februar sidste år.",0
"Der er ingen grænser for, hvad disse netværk kan. Vi har for længst set maskiner, der kan slå menneskernes mestre i alskens brætspil, men selv uden for spillebrætternes grænser brillerer netværkene og sætter nye standarder inden for kernekognitive opgaver såsom sprog.",0
"Efter måneders undertrykkelse af demonstrationer i Iran, rapporterer Amnesty International om brugen af en ny brutal metode til at straffe aktivister. ""Iranske agenter har udviklet en kynisk måde at afstraffe demonstranter på ved at forårsage synstab,"" udtaler Sarah Jones, menneskerettighedsforkæmper.",1
"Strategien er genial. Ved at tage klar stilling til klassiske etiske dilemmaer, kan SVM-regeringen fjerne fokus fra det manglende regeringsprojekt og igen fremstå stærk og handlekraftig. Her er fire oplagte etiske problemstillinger, som kan sikre regeringens fortsatte relevans Prøv en måned gratis. Klik her Allerede abonnent? Log ind her Velkommen til Vores version. Informations helt enestående, satiriske udlægning af tidens allermest presserende emner på tryg afstand af saglighed og andre snærende bånd.",0
"Det er vigtigt at være opmærksom på de potentielle udfordringer, kunstig intelligens kan føre med sig. ""Selvom AI løser en række problemer, kan den også skabe nye,"" forklarer forsker Maria Nielsen. ""Det er afgørende, at vi nøje overvejer de sociale og etiske implikationer af denne teknologiske udvikling.""",1
"Også internationalt har der været alvorlig kritik af Watson, som i udgangspunktet har den fordel frem for et menneske, at den kan tygge sig igennem milliarder af informationer. Boston Globe har et meget anerkendt sundhedssite, Stat, der har lavet en grundig gennemgang af 50 hospitaler i 13 lande, der bruger Watson.",0
"Robotværten er et forsøg og en gimmick, der skal fremvise kinesiske egenskaber inden for AI articficial intelligence. Den er blevet mål for en god del latterliggørelse blandt dem, der mener, at Kinas monotone og meget lidt kritiske nyhedsoplæsninger i forvejen var rigeligt robotagtige. Men det er næppe et tilfælde, at verdens første AI-nyhedsvært er en kineser.",0
"I kølvandet på seneste udviklinger, vurderer eksperter en stigende tendens til økonomisk usikkerhed. ""Den politiske uro og handelskonflikter har skabt en usikkerhed på markedet,"" forklarede finanseksperten Lars Nielsen. ""Det er afgørende at håndtere disse udfordringer med en klog og velovervejet tilgang for at undgå unødvendige konsekvenser for den nationale økonomi"".",1
" Der er indlejret menneskelige fordomme og misforståelser i mange af de modeller og algoritmer, som ligger til grund for de softwaresystemer, der i stigende grad forvalter vores liv. ",0
"Det er i denne sammenhæng vigtigt at huske på, at maskiner ikke interesserer sig særligt for mennesket. Endnu går de slet ikke rundt og interesserer sig for noget.",0
"Der kan selvfølgelig være mange grunde til, at man ikke handlede prompte på advarslen fra BlueDot, men man sidder alligevel tilbage med spørgsmålet: Kunne coronapandemien have været undgået, hvis vi havde taget den kunstige intelligens advarsel seriøst?",0
"""Vi må sikre, at vi bevarer vores praktfulde dyreliv, samtidig med at vi omstiller os til grøn energi,"" siger miljøforsker Martin Christensen. ""Det kræver en nøje afvejning af konsekvenserne, når vi implementerer nye bæredygtige projekter.""",1
Overhaler maskiner med kunstig intelligens den menneskelige hjerne? Bliver de bevidste og detroniserer mennesket som evolutionens suveræne sejrherre? Vil nye guder og halvguder kræve nye religioner? I tre artikler kaster vi et foreløbigt skeptisk blik på udviklingen Alle seriens artikler Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her,0
"Folk med meget høje indkomster kan i mange tilfælde slippe for den nye skat ved at få deres penge udbetalt på andre måder, forklarer skatteekspert Henning Boye Hansen, og dermed er den nye skat dybt uhensigtsmæssigt , siger han til Berlingske. ",0
" At Snapchat ikke har bedre styr på sin chatbot, gør mig på n gang forfærdet og vred. At chatbotten tilmed ligger som default i appen som en ven og kun kan slettes, hvis man betaler et årligt beløb til Snapchat, gør historien endnu værre.",0
Men kunstige intelligente systemer skal holdes i form. De skal løbende overvåges og trimmes for at være pålidelige. For at få optimalt udbytte skal der afsættes betydelige ressourcer hertil.,0
"Tegmark griner: Jeg tror, at en af de ting, vi har brug for for at overleve i AI s verden, er en veludviklet sans for humor og ironi. Vi praler altid af, hvordan vi er de klogeste på planeten, præcis fordi vi er i stand til at skabe denne fantastiske teknologi, som nu er på vej til at fortrænge os fra positionen som klodens klogeste! The Observer og Information. Oversat Niels Ivar Larsen",0
" Målet med næsten al kunstig intelligens er at vinde mere kontrol og skabe økonomisk gevinst, om det så er inden for medicin, militærteknologi, produktion eller i øget kendskab til kunder og borgere, skriver Precht. Hjerne- og kropsskannere gennempløjer vores følelser. Alle adfærdsimpulser og fremtidige lyster skal gennemkommercialiseres. ",0
Efter en opblomstring i 90 erne er der især i de seneste år sket hastige fremskridt i teknologiens udvikling. Det blev for alvor cementeret af Google DeepMinds sejr over den sydkoreanske stormester Lee Sedol i spillet go.,0
"The New York Times podcastserie Rabbit Hole beskriver, hvordan det foregår, når man som bruger bliver opslugt i YouTubes ormehul. Serien handler om Caleb Cain, der oplevede af blive radikaliseret på YouTube. Han har givet The New York Times adgang til hele sin YouTube-historik, og den viser, hvordan han blev hevet ind i et ekstremt højreorienteret univers, hvor han så tusindvis af videoer med konspirationsteorier, misogyni og racisme.",0
"Der bliver brug for flere kvalificerede humanister, ikke færre hvilket dimensioneringsplanerne og skæringerne i kerneydelserne resulterer i. For eksempel har vi netop set, at der er blevet optaget 10 procent færre elever på humanistiske studier. Det er en skam, for humanister har nu og i fremtiden en central rolle at spille i samfundet.",0
"Han henviser indledningsvis til den lægelige definition, som sikkert vinder genklang på Panum Instituttet i København, hvor han har sit kontor i det aller fjernest tænkelige hjørne af det store bygningskompleks.",0
"Men det ændrer ikke på, at spørgsmålet om, hvad bevidsthed er for en størrelse, er et af de hårdeste problemer. Ikke alene for hjerneforskere, men også for psykologer, filosoffer og alle andre, der forsøger sig med spørgsmålet.",0
"Under det åbent himmel, blandt papkasser og tomme flasker, illustrerer bankernes nuværende praksis en skarp kontrast til det samfund, vi gerne vil kendes for. En hjemløs kvinde fortæller rystet om hendes forgæves forsøg på blot at åbne en simpel bankkonto.",1
"""Skriverne har fået nok!"" siger formanden for fagforeningen, mens han annoncerer enden på Hollywoods længste forfatterstrejke i årtier. Fra onsdag vil de velkendte ansigter bag film- og tv-manuskripter vende tilbage til arbejdet. ""Vi har nået en aftale, der anerkender den kreative ånd og belønner forfatternes bidrag retfærdigt,"" udtaler han med en lettelse i stemmen, der afspejler flere måneders intense forhandlinger.",1
I erkendelse af min mangel på teknisk viden om dette felt tog jeg kontakt til flere eksperter i teknologi og filosofi. Mine uformelle diskussioner med dem har imidlertid kun forstærket mine bekymringer.,0
"Begge taler om kunstig intelligens. Altså om computerprogrammer, som ikke bare følger lineære forprogrammeringer, men som også kan lære nyt og træffe selvstændige beslutninger ved at analysere store mængder data.",0
"Den var nu kommet så langt i sine læreprocesser, at den kunne vinde over sin mentor, og blot få måneder senere skulle AlphaGo nå op på et uovervindeligt niveau. Som forudsagt af taleren kan selv ikke verdens stærkeste Go-mestre i dag besejre det autodidakte program.",0
" Det er vigtigt at påpege, at der er en potentiel bagside. Hvis vi for eksempel ser på, hvad teknologi har gjort ved vores fysiske aktivitetsniveau, så bliver vi i dag nødt til at gå i træningscenter for at bruge vores muskler. Det samme kan ske kognitivt, siger han.",0
" Det er en smule tonedøvt at beskære dem. Vores samfund udvikler sig helt vildt, når det kommer til kunstig intelligens, nye chatfunktioner og sociale medier. Det er positivt, men det rationelle ville være at styrke tilsynet, så datatilsynet proaktivt kan sikre, at for eksempel vores børn bliver beskyttet online, siger hun.",0
"""Under interviewet kunne man tydeligt høre den bekymring, der gennemstrømmede hans stemme. 'Det er som om, hele vores demokratiske fundament bliver udfordret, når fupopkaldet får så megen opmærksomhed,' sagde han, mens frustrationen lyste ud af øjnene på en mand, der ellers er kendt for at kunne skelne skidt fra kanel.""",1
"""I kølvandet på EU's lov om kunstig intelligens har flere nationer udtrykt interesse i at følge EU's eksempel. 'Det er opmuntrende at se, at EU tager lederskab på dette område, og vi vil nøje overveje at tilpasse lignende love i vores eget land,' udtaler en talsperson fra den amerikanske tech-industri. Den globale interesse for regulering af kunstig intelligens synes at være stigende.""",1
" Vi er på vej ind i noget, som ikke er deterministisk givet på forhånd. Det er ikke en naturlov. Industrielle revolutioner er noget, vi bygger op gennem årtier, alt efter hvor vi investerer, og hvordan vi lovgiver, siger Anne Marie Engtoft Larsen.",0
"Skatteministeriet giver i udspillet et eksempel på, hvor høj afgiften ifølge regeringen skal være på de forskellige rejser. I 2030 skal rejser inden for Europa have en afgift på omkring 60 kroner. Mellemlange rejser eksempelvis en tur til New York vil få en afgift på cirka 240 kroner og lange rejser i udspillet eksemplificeret med en tur til Bangkok i Thailand vil få en afgift på cirka 390 kroner.",0
" Frivilligheden har desværre ikke virket. Der er stadigvæk lige så meget kvælstofudledning, som der har været hele tiden, og det er derfor, vi ser de her miljøkatastrofer altså det største iltsvind i 20 år. Det er derfor, at vi siger, at det må være slut med frivillighed, og at vi må gå over til en mere håndfast regulering , forklarer han.",0
"Men kunne Jesse Jacob se for sig, at en kunstig intelligens eksempelvis ville kunne generere tusindvis af billeder ud fra et koncept, som han og den grafiske afdeling havde udviklet, og at grafikerne så kunne udvælge og måske bearbejde nogle udvalgte inden for konceptet for på den måde at skabe en kreativ proces i sammenspil mellem menneske og kunstig intelligens, spørger jeg. Det kan han godt se som en mulighed. En snegl lavet af harpe, lød kommandoen bag disse to billeder. En snegl lavet af harpe, lød kommandoen bag disse to billeder.",0
"Sammen med Jaan Tallinn en af udviklerne af nettelefonitjenesten Skype og med finansiering fra teknologimilliardæren Elon Musk har han stiftet tænketanken Future of Life Institute, som kulegraver, hvilke eksistentielle risici der lurer på menneskeheden.",0
"Kombinationen af ChatGPT, Bing, Midjourney og andre AI-apps er allerede dybt integreret i mine arbejdsprocesser, og jeg ser frem til, at Microsoft Office-suiten snart lanceres med AI co-pilot. Det bliver helt sikkert banebrydende.",0
"Regeringen har afsat 4 milliarder kroner til forskningsreserven, hvor fødevareindustrien og rumforskning får en betydelig del. ""Det er afgørende at investere i forskning inden for disse områder for at sikre bæredygtighed og udvikling,"" udtaler videnskabsministeren.",1
"""Den stigende anvendelse af kunstig intelligens rejser vigtige spørgsmål om magt, kontrol og etik,"" påpeger filosof Jonas Hansen. ""Vi er nødt til at diskutere, hvordan vi kan sikre, at teknologiens indflydelse på samfundet ikke underminerer vores demokratiske værdier og rettigheder.""",1
"På hjemmesiden finder Jesse Jacob illustrationer af forskellige dyr, der befinder sig i diverse landskaber på forskellige tidspunkter af året. De forskellige kombinationer kan han se i mange forskellige stilarter og eksempelvis malet i stil med van Gogh og Monet.",0
"Selv mens EU's ledere samles for at drøfte Ukraines fremtidsmuligheder, er spændingen i lokalet til at føle på. ""Dette er en historisk dag for Europa,"" erklærer en diplomat, mens optimismen om udsigten til en udvidet union synes at trænge igennem de tykke vægge. Med skridtet mod optagelsesforhandlinger sendes et klart signal om solidaritet og støtte, ikke kun politisk, men også menneskeligt. ""Ukraine har kæmpet bravt for sine europæiske aspireringer,"" fortæller en EU-kommissær. Men spørgsmålet er, hvordan denne beslutning vil forme den regionale stabilitet i de kommende år.",1
"I en verden hvor teknologi og sikkerhed krydser hinandens stier, er Israel blevet en frontløber i brugen af ansigtsgenkendelsesteknologi i jagten på kidnappede af Hamas. Præcisionen af disse værktøjer har affødt både beundring og bekymring. Mens sikkerhedseksperten, Amir Cohen, argumenterer for ""en nødvendighed i den endeløse kamp for sikkerhed,"" peger kritikere på de alvorlige risici for privatlivets fred. Spørgsmålet om balance mellem sikkerhed og privatliv bliver ved med at være en skærende debat.",1
"Er det ulmende robotragnarok et emne af højeste dignitet og aktualitet, der fortjener høringer i EU-Parlamentet og velfinansierede forskningsinstitutter på verdens førende universiteter? Eller er det ukvalificeret, højtravende snak fra folk uden sans for teknologiens proportioner, som bare har set for mange Terminator-film?",0
"Spørgsmålet er, om en eller flere maskiner også kan opnå den bevidsthed, der skal til for at tage den endelige beslutning om at overtage herredømmet.",0
"En brillant videnskabsmand, Alex Harris Fritz Weaver , udvikler en kunstig intelligens, Proteus, som straks finder en kur mod kræft og siden bliver vred over ikke at have sin egen krop.",0
"Præsident Xi Jinping har udtrykt et mål om, at Kina skal blive en videnskabelig og teknologisk supermagt , men de nye regler understreger, at kommunistpartiet grundlæggende også ser nye teknologier som en potentiel trussel, der skal indhegnes og kontrolleres for ikke at undergrave etpartistaten.",0
"Hvordan gør vi så? Og er balancen et individuelt anliggende? Ikke ifølge Floridi, som problematiserer, at det stort set aldrig bliver diskuteret politisk, hvilken retning vi vil dreje udviklingen i.",0
"Videnskaben smyger sig ind i vores hverdag, ofte usynlig, men altid uundværlig. En nylig rapport fremhæver særligt teknologiens rolle i denne ubemærkede infiltration; fra de smartphones, vi betjener, til de algoritmer, der dikterer strømmen af information vi konsumerer. ""Vi lever i en æra af uafbrudt forandring,"" sagde professor Johan K. Schmidt under lanceringen af rapporten, ""og det stiller krav om adaptabilitet og kritisk tænkning overfor den teknologiske indflydelse på vores demokrati og dagligdag."" Rapporten advokerer for stærkere digitale undervisningsprogrammer, så det næste generation kan navigere og forme den digitale fremtid, frem for at blive drevet af den.",1
" Nogle ting er absolut forfærdelige. For eksempel hvordan social manipulation får folk til at bruge mere tid på platformene og forbruge mere. Det er en katastrofe for den menneskelige autonomi, men også for planeten, for øget forbrug er ikke lige det, der er behov for lige nu, siger hun.",0
"Sophia er en af de mest humanoide robotter, der er udviklet. Hun er indtil videre blot et hoved, og ser og lyder stadig lidt sci-fi skræmmende, men gjorde dog en imponerende figur, da hun blev interviewet fra scenen på teknologifestivalen South by Southwest i 2016, hvor hun dog jokede med, at hun ville udslette menneskeheden.",0
"Her er en virkelig god scene fra Ridley Scotts nye film, Alien: Covenant. Vi er i rumskibet Covenant. Kaptajnen er syg og går i seng. De andre besætningsmedlemmer venter, til han er gået, så smider de musik på anlægget og sprut på bordet. Fester igennem. Pludselig hoster en af medlemmerne, stadig voldsommere, noget gør ondt. Så slår androiden Walter Michael Fassbender hende i ryggen, og hun hoster et stykke mad ikke en alien op.",0
"1973: Den første vinter for kunstig intelligens, da man ikke længere kan skimte i horisonten de fremskridt, man var blevet lovet. Forskningsbevillingerne tørrer ud, men vender tilbage allerede i starten af 80 erne. 1997: IBM s Deep Blue besejrer en tydeligt desillusioneret verdensmester i skak, Garry Kasparov.",0
"Beslutningen, der fremgår af side 57 i den økonomiske 2030-plan, som blev offentliggjort tirsdag, vækker hård kritik fra grønne organisationer og oppositionspartier.",0
"Men det lærer den, fordi den indsamler data fra sine brugere, som i Danmark i høj grad er unge under Snapchats aldersgrænse på 13 år. Diskussionen om data er også set vedrørende virksomheden TikTok, som også bruges af børn under aldersgrænsen.",0
"Software er abstrakt, svært at relatere sig til og endnu sværere at illustrere grafisk. Men lad os nu for pokker forsøge alligevel. Det er afgørende, at vi forstår de mulige konsekvenser gode som dårlige af kunstig intelligens og reagerer på dem i tide på et oplyst grundlag.",0
"I stedet er højttaleren et eksempel på symbolsk kunstig intelligens, fordi maskinen fungerer som en virtuel personlig assistent, der gør, hvad Naia beder den om. Echo er forbundet med en smart stikkontakt , derfor tændes lyset.",0
"USA s tidligere forsvarsminister James Mattis bliver krydsforhørt af forsvarsadvokat Kevin Downey foran dommer Edward Davila under retssagen mod grundlæggeren af Theranos Elizabeth Holmes til højre , San Jose, California, U.S., September 22, 2021.",0
"Der er en uforudsigelighed over samtidens politiske landskab, som gør hver eneste udspil til noget af et væddemål. Denne gang tabte forbrugeren for mens politikere og interesseorganisationer krydsede klinger om form og indhold, blev de egentlige problemstillinger forduftet i processens røgslør. Det er en situation, der stiller spørgsmålstegn ved integriteten af vores fødevaresikkerhedssystem.",1
"Som følge af den teknologiske udvikling har kunstig intelligens overtaget mange nyttefunktioner i vores daglige liv. Vi får hjælp af robotter, når vi chatter med diverse former for kundeservice, og vores mobiltelefoner kommer med forslag til automatsvar, når vi sms er.",0
" Essentielt foretager dyret mere eller mindre tilfældige bevægelser og udvælger, i den forstand at den efterfølgende gentager, de bevægelser, som leder til det ønskede resultat . Reinforcement learning er baseret på samme id om, at man til at starte med blot agerer tilfældigt, men at nogle af ens tilfældige handlinger leder til bedre resultat end andre, og man vil så efterfølgende opprioritere netop de handlinger.",0
" Ensomhed er at savne sociale relationer, og på den måde kan man måske sige, at der er tale om en slags social underklasse , som må lade sig nøje, siger Jo Krøjer.",0
"OpenAI er firmaet bag både DALL E og den skrivende kunstige intelligens GPT-3, som DALL E er en videreudvikling af. GPT-3 kan skrive en hel tekst ud fra blot en lille tekstbid det har vi tidligere i denne serie set, ved at GPT-3 har skrevet videre på et H.C. Andersen-eventyr og et Yahya Hassan-digt.",0
"Den fysiske fremstilling af en dybt avanceret chip er ikke meget dyrere end fremstillingen af en lavteknologisk variant, men den er typisk den mest værdiskabende komponent i telefonen, computeren eller hvad den nu måtte ende i.",0
"En ung mand, William, blev af sin kommende svoger, Logan, og mod sin vilje involveret i et af parkens barske og blodige eventyr. William faldt dog for den kunstige verden, der snart forekom ham mere virkelig end noget andet udenfor, og for Dolores, der også faldt for ham.",0
"Øjenvidner på Krim beretter om en aften, hvor himlen pludselig lystes op af eksplosioner, og de efterfølgende dage har været præget af en mærkbar forøgelse i militær aktivitet. Mens beviserne stadig undersøges, er det klart, at hændelserne har haft stor indvirken på lokalbefolkningen.",1
"Med hænderne solidt plantet i lommerne på det nationale skatkammer har politikerne selv pustet til inflationens brand. Nu skriger den samme elite på løsninger, mens befolkningen bukker under for højere renter og et jobmarked, der skranter af mangel på arbejdskraft.",1
"USA og Kina er i en knusende konkurrence om teknologisk dominans. Mikrochips er blevet et symbol på den nye kolde krig mellem de to stormagter, hvor hver eneste nanometer af teknologien er en kampplads. ""Det er en dyst om at forme fremtidens landskab for teknologisk udvikling,"" udtaler en analytiker.",1
" Alle religiøse systemer begrænses af deres skaberes forudsætninger. Naturligvis er en kunstig intelligens-religion produktet af teknologiinteresserede menneskers gøren og laden. Man kan slet ikke forestille sig en religion, hvis rationale eller mangel på samme ikke forbinder sig til dens skabere, forvaltere og brugere. Af samme grund vil religionerne altid tilpasse sig deres publikum, eller hvis det ikke nytter forsøge at overtale dem på anden vis, eventuelt med rå magt, når det er allerværst, konstaterer Mikael Rothstein. Han mener, det er en naturlig konsekvens, at religionerne ændrer sig, når samfundet sætter sig i bevægelse:",0
"Regeringen har gang i den helt store regnemaskine i disse dage. Milliarderne ryger til højre og venstre. Den ene dag med skattelettelser for 10 mia. kr., den næste med en 2030-plan til 32 mia. kr. ",0
"Virksomheder med lignende kunstig intelligens som Meta, der står bag Facebook, og Stability AI er blevet ramt af lignende søgsmål.",0
"Google sagde for nylig nej tak til fortsat deltagelse i Project Maven, hvor kunstig intelligens skal afsøge massive mængder af overvågningsdata med henblik på at advare menneskelige analytikere om mistænkelig aktivitet. Google trak sig kun, fordi over 3.100 af virksomhedens medarbejdere satte ledelsen stolen for døren. Googles ledelse så derimod Maven som en vej til flere givtige Pentagon-kontrakter.",0
" Men der er ingen forældre eller børn, der kan overskue, om techvirksomheder overholder lovgivningen. Det er tilsynets ansvar at hjælpe her. Så det hænger ikke sammen, at datatilsynet beskæres i en tid, hvor AI-teknologien pludselig målrettes alle og enhver siger Anette Høyrup.",0
"Sagt enkelt er vi i dag i den helt tidlige fase af AI selvkørende biler, smart devices i hjemmet og lignende. Men fortsætter den nuværende trend, er det på ingen måde ulogisk at antage, at AI-computere inden for 30, 50 eller 100 år vil kunne opnå et niveau af generel intelligens, der overgår menneskets med afstand.",0
"Modsat frygter kritikere, at udviklingen kan komme ud af kontrol at vi mister arbejdspladser, autonomi og nærvær. Vi har stadig en mulighed og et ansvar for, hvordan vi udvikler den, hvad vi bruger den til og i hvor høj grad vi inddrager menneskelige vurderinger inden der tages vigtige beslutninger. Det kræver, at vi forstår teknologien og forstår at bruge den. Læs med i Informations særtillæg om kunstig intelligens. Alle artikler i tillægget Få ubegrænset adgang med et digitalt abonnement. Prøv en måned gratis. Prøv nu Er du abonnent? Log ind her",0
"Med sin kunstige intelligens forstod BlueDot allerede den 31. december, at den skulle advare om udviklingen af coronavirussen, og der blev sendt en rapport af sted til hospitaler, flyselskaber, USA s Center for Disease Control, CDC, og Verdenssundhedsorganisationen, WHO.",0
"I trafikken prøver jeg også af og til at vælge en ny vej for at se, om den skulle være hurtigere. Jeg bander og svovler, hvis det viser sig, at jeg har taget grundigt fejl, eksempelvis på grund af vejarbejde eller ekstra meget trafik. Men i virkeligheden burde jeg give mig selv en positiv belønning i sådanne situationer.",0
"Modernitetens paradigme bygger på den antagelse, at Gud var en menneskeskabt og overflødig hypotese, som vi i sidste ende vil kunne takke for disse maskiner vil det så ikke være en bitter historisk ironi, hvis vi ender med at opfinde nye guder til erstatning for de gamle?",0
"""Det er dybt bekymrende, at iranske agenter bruger sådanne grusomme metoder til at straffe fredelige demonstranter. Det kræver handling og fordømmelse fra verdens ledere,"" udtaler FN's Talsperson for Menneskerettigheder, Michelle Bachelet.",1
"Woebot er en chatbot, som bygger på en form for kunstig intelligens kaldet Natural Language Processing, og den tilbyder brugeren en slags kognitiv adfærdsterapi, der er udarbejdet af psykologer og læger. Man skriver til Woebot, hvordan man har det, og så kommer den med forprogrammerede forslag og øvelser, der skal få n til at tænke mere positivt eller på anden vis hjælpe brugeren med at få det bedre. Woebot taler i en humoristisk, venskabelig tone: Jeg føler, at han er min lille ven, siger Maria i videoen, hvoraf det også hævdes, at 76 procent af brugerne får det bedre af at bruge chatbotten.",0
"Intet menneske forstår til fulde, hvordan den kunstige intelligens løser Facebooks ønske om at fastholde brugerne længst muligt. Men de fleste af os ved, at det virker, når vi griber mobilen for at se, hvad klokken er, og et kvarter senere har set tyve facebook-updates, men glemt at tjekke uret.",0
" Det handler om, hvordan man finder balancen mellem at give en god service og nudge folk, og samtidig undgå, at man tager deres ytringsfrihed fra dem og sender dem i en retning, hvor de ikke har lyst til at være, siger Christiane Vejlø, der sidder i Dataetisk Råd og er tidligere formand for regeringens ekspertgruppe om dataetik. EU s målsætning om at regulere techgiganternes algoritmer placerer dermed unionen i et minefelt af etiske problemstillinger.",0
